,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_speed[Solarte, Yangervis]",-17.996,1.624,-21.012,-14.913,0.013,0.022,16622.0,5635.0,1.0
"beta_speed[Estrada, Thairo]",-17.827,1.659,-20.868,-14.7,0.012,0.021,18707.0,5817.0,1.0
"beta_speed[Rondon, José]",-17.583,1.59,-20.513,-14.615,0.012,0.018,17999.0,6674.0,1.0
"beta_speed[Peterson, Dustin]",-17.942,1.598,-21.004,-14.975,0.012,0.021,17016.0,5600.0,1.0
"beta_speed[Moran, Colin]",-17.877,1.754,-21.145,-14.532,0.012,0.025,20362.0,5378.0,1.0
"beta_speed[Martin, Jason]",-17.614,1.279,-19.954,-15.162,0.011,0.013,13021.0,6640.0,1.0
"beta_speed[Joe, Connor]",-18.141,1.42,-20.839,-15.574,0.012,0.015,14701.0,6871.0,1.0
"beta_speed[Zagunis, Mark]",-17.75,1.639,-20.763,-14.627,0.012,0.022,19494.0,5954.0,1.0
"beta_speed[Jackson, Drew]",-18.0,1.735,-21.16,-14.692,0.012,0.023,21994.0,5063.0,1.0
"beta_speed[Margot, Manuel]",-16.911,0.928,-18.687,-15.219,0.008,0.011,13194.0,6635.0,1.0
"beta_speed[Arozarena, Randy]",-19.196,1.172,-21.481,-17.068,0.011,0.013,12154.0,6272.0,1.0
"beta_speed[Aquino, Aristides]",-17.942,1.216,-20.248,-15.711,0.01,0.014,14197.0,6257.0,1.0
"beta_speed[Carlson, Dylan]",-19.246,1.141,-21.257,-17.006,0.011,0.013,11466.0,5859.0,1.0
"beta_speed[Sierra, Magneuris]",-17.937,1.207,-20.22,-15.728,0.011,0.013,11948.0,6550.0,1.0
"beta_speed[Engel, Adam]",-17.748,1.076,-19.716,-15.685,0.009,0.012,13110.0,6282.0,1.0
"beta_speed[Akiyama, Shogo]",-18.529,1.26,-20.988,-16.261,0.011,0.014,13727.0,6835.0,1.0
"beta_speed[Edman, Tommy]",-18.34,1.331,-20.849,-15.888,0.011,0.015,13687.0,6280.0,1.0
"beta_speed[Solak, Nick]",-16.827,1.313,-19.344,-14.399,0.011,0.015,14496.0,5613.0,1.0
"beta_speed[Hays, Austin]",-17.807,1.057,-19.777,-15.815,0.01,0.011,12273.0,6666.0,1.0
"beta_speed[Duggar, Steven]",-16.324,1.067,-18.308,-14.297,0.01,0.012,12384.0,6385.0,1.0
"beta_speed[White, Eli]",-17.702,1.263,-20.092,-15.364,0.011,0.014,14008.0,6351.0,1.0
"beta_speed[Chavis, Michael]",-16.743,1.494,-19.6,-14.008,0.012,0.018,16679.0,6219.0,1.0
"beta_speed[Marmolejos, José]",-17.97,1.409,-20.682,-15.398,0.012,0.016,14318.0,6244.0,1.0
"beta_speed[Riddle, JT]",-17.653,1.429,-20.312,-14.944,0.012,0.016,14101.0,6598.0,1.0
"beta_speed[Lin, Tzu-Wei]",-17.659,1.54,-20.606,-14.842,0.012,0.018,17796.0,6397.0,1.0
"beta_speed[Smith, Pavin]",-17.558,1.179,-19.845,-15.419,0.01,0.014,13919.0,6137.0,1.0
"beta_speed[Mountcastle, Ryan]",-16.942,1.29,-19.417,-14.599,0.011,0.014,13405.0,6512.0,1.0
"beta_speed[Oliva, Jared]",-18.075,1.443,-20.885,-15.485,0.012,0.017,14520.0,6085.0,1.0
"beta_speed[Moniak, Mickey]",-18.399,1.547,-21.218,-15.446,0.012,0.02,17342.0,6361.0,1.0
"beta_speed[Heath, Nick]",-18.719,1.618,-21.662,-15.625,0.012,0.02,18654.0,5943.0,1.0
"beta_speed[Taylor, Michael A.]",-17.201,0.922,-18.994,-15.536,0.009,0.01,11607.0,6521.0,1.0
"beta_speed[Fraley, Jake]",-17.572,1.227,-19.917,-15.329,0.011,0.014,13012.0,6888.0,1.0
"beta_speed[Ruf, Darin]",-17.87,1.362,-20.479,-15.386,0.011,0.017,15355.0,6060.0,1.0
"beta_speed[Olivares, Edward]",-16.863,1.275,-19.152,-14.419,0.01,0.015,15002.0,5739.0,1.0
"beta_speed[Tsutsugo, Yoshi]",-17.382,1.352,-19.902,-14.877,0.011,0.015,14886.0,6445.0,1.0
"beta_speed[Brinson, Lewis]",-17.472,1.016,-19.397,-15.574,0.009,0.011,12191.0,6896.0,1.0
"beta_speed[Fuentes, Joshua]",-17.893,1.732,-21.173,-14.588,0.013,0.025,18442.0,4436.0,1.0
"beta_speed[Demeritte, Travis]",-16.809,1.26,-19.196,-14.47,0.011,0.014,12624.0,6246.0,1.0
"beta_speed[Ravelo, Rangel]",-17.277,1.661,-20.508,-14.287,0.013,0.021,17484.0,5711.0,1.0
"beta_speed[Andujar, Miguel]",-18.438,1.383,-21.026,-15.809,0.011,0.016,14540.0,5773.0,1.0
"beta_speed[Taylor, Tyrone]",-18.583,1.321,-21.122,-16.164,0.012,0.016,12537.0,6362.0,1.0
"beta_speed[Basabe, Luis Alexander]",-18.132,1.69,-21.303,-14.975,0.012,0.023,19838.0,5472.0,1.0
"beta_speed[Thaiss, Matt]",-17.778,1.769,-20.974,-14.368,0.013,0.024,19331.0,5827.0,1.0
"beta_speed[Varsho, Daulton]",-19.258,1.33,-21.682,-16.731,0.011,0.015,13895.0,6832.0,1.0
"beta_speed[Strange-Gordon, Dee]",-16.749,1.31,-19.16,-14.28,0.011,0.014,14683.0,6181.0,1.0
"beta_speed[Souza Jr., Steven]",-17.734,1.253,-20.199,-15.521,0.011,0.014,13640.0,6512.0,1.0
"beta_speed[Walker, Neil]",-17.24,1.496,-20.012,-14.449,0.012,0.017,15636.0,6393.0,1.0
"beta_speed[Barreto, Franklin]",-18.054,1.767,-21.233,-14.632,0.012,0.026,20207.0,4835.0,1.0
"beta_speed[Rooker, Brent]",-17.716,1.297,-20.107,-15.257,0.011,0.015,13252.0,5560.0,1.0
"beta_speed[Harrison, Josh]",-17.072,1.421,-19.776,-14.408,0.012,0.017,13501.0,6181.0,1.0
"beta_speed[Dozier, Hunter]",-18.276,1.193,-20.414,-15.97,0.01,0.013,14651.0,6333.0,1.0
"beta_speed[Haggerty, Sam]",-18.274,1.427,-21.053,-15.692,0.012,0.017,14441.0,6766.0,1.0
"beta_speed[Payton, Mark]",-18.311,1.65,-21.401,-15.248,0.012,0.021,18678.0,5824.0,1.0
"beta_speed[Mathias, Mark]",-18.386,1.628,-21.437,-15.387,0.012,0.02,18634.0,6116.0,1.0
"beta_speed[Pillar, Kevin]",-16.1,0.83,-17.63,-14.512,0.007,0.01,12493.0,6409.0,1.0
"beta_speed[Pache, Cristian]",-17.882,1.459,-20.713,-15.232,0.013,0.016,13438.0,6177.0,1.0
"beta_speed[Valaika, Pat]",-17.46,1.621,-20.451,-14.418,0.011,0.02,21184.0,5804.0,1.0
"beta_speed[González, Luis]",-18.048,1.636,-21.04,-14.916,0.012,0.02,17732.0,6055.0,1.0
"beta_speed[Velazquez, Andrew]",-18.086,1.711,-21.098,-14.694,0.013,0.024,17302.0,5896.0,1.0
"beta_speed[Zimmer, Bradley]",-18.585,1.229,-20.832,-16.27,0.011,0.013,12968.0,6885.0,1.0
"beta_speed[Mateo, Jorge]",-18.775,1.605,-21.765,-15.777,0.012,0.021,17937.0,6259.0,1.0
"beta_speed[Mullins, Cedric]",-18.203,1.053,-20.155,-16.155,0.009,0.011,12486.0,6851.0,1.0
"beta_speed[Marte, Starling]",-16.226,0.823,-17.692,-14.578,0.008,0.009,11209.0,6369.0,1.0
"beta_speed[Mejia, Erick]",-18.401,1.575,-21.409,-15.452,0.011,0.021,19200.0,5878.0,1.0
"beta_speed[Johnson, Daniel]",-18.754,1.501,-21.572,-15.97,0.012,0.018,16063.0,6119.0,1.0
"beta_speed[Bonifácio, Emilio]",-17.965,1.733,-21.228,-14.752,0.012,0.023,21089.0,5290.0,1.0
"beta_speed[Hoerner, Nico]",-17.713,1.654,-20.894,-14.674,0.012,0.023,19834.0,5146.0,1.0
"beta_speed[Reyes, Franmil]",-19.144,1.18,-21.382,-16.943,0.011,0.014,11377.0,5686.0,1.0
"beta_speed[McCarthy, Joe]",-17.363,1.703,-20.553,-14.106,0.012,0.023,19196.0,5323.0,1.0
"beta_speed[Marisnick, Jake]",-18.297,1.182,-20.529,-16.089,0.01,0.013,12921.0,6211.0,1.0
"beta_speed[Schrock, Max]",-18.092,1.499,-20.903,-15.319,0.012,0.018,15019.0,5931.0,1.0
"beta_speed[Deichmann, Greg]",-18.133,1.667,-21.276,-15.019,0.012,0.024,18833.0,5262.0,1.0
"beta_speed[Nevin, Tyler]",-17.244,1.604,-20.178,-14.161,0.012,0.021,17207.0,5382.0,1.0
"beta_speed[Ramos, Henry]",-18.438,1.596,-21.455,-15.437,0.012,0.021,17782.0,5675.0,1.0
"beta_speed[Haase, Eric]",-18.627,1.547,-21.541,-15.769,0.012,0.019,16245.0,6009.0,1.0
"beta_speed[Miller, Brian]",-18.025,1.763,-21.154,-14.592,0.012,0.025,21916.0,5298.0,1.0
"beta_speed[Gordon, Nick]",-17.816,1.461,-20.55,-15.097,0.012,0.018,14744.0,5986.0,1.0
"beta_speed[Isbel, Kyle]",-19.139,1.568,-22.118,-16.222,0.012,0.018,16975.0,5940.0,1.0
"beta_speed[Peters, DJ]",-18.471,1.331,-21.083,-16.069,0.011,0.015,13505.0,6093.0,1.0
"beta_speed[Castro, Willi]",-17.457,1.546,-20.156,-14.314,0.012,0.018,15630.0,6213.0,1.0
"beta_speed[Bell, Josh]",-17.784,1.649,-20.737,-14.484,0.011,0.021,20913.0,5838.0,1.0
"beta_speed[Friedl, TJ]",-17.791,1.617,-20.803,-14.74,0.012,0.021,18323.0,5904.0,1.0
"beta_speed[Nootbaar, Lars]",-18.379,1.452,-21.042,-15.582,0.012,0.018,15159.0,6045.0,1.0
"beta_speed[McKenna, Ryan]",-14.496,1.163,-16.639,-12.274,0.01,0.013,13413.0,6311.0,1.0
"beta_speed[Lagares, Juan]",-18.096,1.14,-20.244,-15.966,0.01,0.013,12809.0,6229.0,1.0
"beta_speed[Hernandez, Yadiel]",-16.901,1.257,-19.257,-14.554,0.011,0.016,13734.0,5311.0,1.0
"beta_speed[Stephenson, Tyler]",-16.769,1.722,-19.926,-13.429,0.012,0.023,20820.0,5968.0,1.0
"beta_speed[Hamilton, Billy]",-18.297,1.049,-20.31,-16.386,0.009,0.013,12524.0,6353.0,1.0
"beta_speed[Rojas, Jose]",-16.437,1.332,-18.91,-13.888,0.012,0.016,11692.0,5978.0,1.0
"beta_speed[McCormick, Chas]",-16.216,1.219,-18.502,-13.956,0.01,0.013,13543.0,6667.0,1.0
"beta_speed[Wisdom, Patrick]",-17.553,1.462,-20.259,-14.76,0.012,0.018,15604.0,5748.0,1.0
"beta_speed[DeShields, Delino]",-16.877,0.987,-18.717,-15.01,0.009,0.011,12011.0,6861.0,1.0
"beta_speed[Meyers, Jake]",-18.441,1.384,-21.057,-15.821,0.011,0.016,15208.0,6195.0,1.0
"beta_speed[Cameron, Daz]",-17.076,1.283,-19.416,-14.596,0.011,0.014,13640.0,6826.0,1.0
"beta_speed[Baddoo, Akil]",-17.178,1.159,-19.41,-15.063,0.01,0.014,13724.0,6163.0,1.0
"beta_speed[Wong, Kean]",-16.942,1.502,-19.84,-14.202,0.012,0.018,15677.0,6536.0,1.0
"beta_speed[Lux, Gavin]",-16.23,1.451,-19.016,-13.595,0.012,0.017,14941.0,6045.0,1.0
"beta_speed[Vilade, Ryan]",-16.891,1.609,-19.942,-13.875,0.011,0.021,19591.0,5629.0,1.0
"beta_speed[Bolt, Skye]",-19.046,1.48,-22.007,-16.432,0.011,0.018,18062.0,6317.0,1.0
"beta_speed[Siri, Jose]",-18.747,1.607,-21.655,-15.737,0.012,0.02,17075.0,5766.0,1.0
"beta_speed[Vierling, Matt]",-17.757,1.592,-20.662,-14.698,0.012,0.02,16307.0,6153.0,1.0
"beta_speed[De La Cruz, Bryan]",-18.72,1.419,-21.324,-15.986,0.012,0.017,14527.0,5920.0,1.0
"beta_speed[Rivas III, Alfonso]",-17.864,1.64,-20.963,-14.81,0.012,0.02,19798.0,6328.0,1.0
"beta_speed[Gonzalez, Romy]",-17.985,1.765,-21.362,-14.636,0.012,0.025,20119.0,5333.0,1.0
"beta_speed[Adell, Jo]",-17.893,1.208,-20.166,-15.658,0.011,0.012,12752.0,6786.0,1.0
"beta_speed[Lowe, Josh]",-18.078,1.721,-21.313,-14.911,0.012,0.025,19945.0,5595.0,1.0
"beta_speed[Sheets, Gavin]",-17.778,1.586,-20.718,-14.774,0.012,0.02,18088.0,6018.0,1.0
"beta_speed[Alfaro, Jorge]",-17.189,1.542,-19.995,-14.275,0.011,0.019,18246.0,5865.0,1.0
"beta_speed[Vaughn, Andrew]",-18.434,1.275,-21.021,-16.231,0.01,0.015,15432.0,6212.0,1.0
"beta_speed[Ruiz, Rio]",-17.893,1.782,-21.299,-14.692,0.012,0.024,20737.0,5644.0,1.0
"beta_speed[Fairchild, Stuart]",-18.265,1.705,-21.647,-15.193,0.013,0.023,17807.0,5663.0,1.0
"beta_speed[Arcia, Orlando]",-17.277,1.462,-19.953,-14.495,0.012,0.016,14123.0,6405.0,1.0
"beta_speed[Thomas, Lane]",-17.518,1.254,-19.925,-15.226,0.011,0.014,12944.0,6530.0,1.0
"beta_speed[Lamb, Jake]",-17.416,1.521,-20.347,-14.679,0.012,0.017,15782.0,5825.0,1.0
"beta_speed[Smith, Kevin]",-17.627,1.762,-20.986,-14.347,0.013,0.025,17977.0,5231.0,1.0
"beta_speed[Jones, Taylor]",-15.381,1.521,-18.235,-12.542,0.012,0.018,16022.0,6372.0,1.0
"beta_speed[Ibáñez, Andy]",-17.938,1.701,-21.13,-14.692,0.013,0.023,18014.0,5585.0,1.0
"beta_speed[Larnach, Trevor]",-19.059,1.308,-21.563,-16.695,0.011,0.015,14331.0,6407.0,1.0
"beta_speed[Robson, Jacob]",-17.991,1.743,-21.297,-14.75,0.013,0.025,17873.0,5485.0,1.0
"beta_speed[McKinstry, Zach]",-18.519,1.55,-21.352,-15.479,0.012,0.018,16829.0,6452.0,1.0
"beta_speed[Park, Hoy]",-17.585,1.622,-20.722,-14.556,0.012,0.021,19377.0,5557.0,1.0
"beta_speed[Williams, Luke]",-16.594,1.583,-19.515,-13.587,0.012,0.021,18120.0,5830.0,1.0
"beta_speed[Duran, Jarren]",-17.785,1.505,-20.688,-15.075,0.012,0.019,17147.0,5863.0,1.0
"beta_speed[Fargas, Johneshwy]",-18.297,1.615,-21.269,-15.17,0.013,0.02,16203.0,6200.0,1.0
"beta_speed[Bradley Jr., Jackie]",-17.909,0.913,-19.539,-16.136,0.009,0.011,10664.0,6150.0,1.0
"beta_speed[Raley, Luke]",-18.136,1.536,-21.044,-15.272,0.012,0.017,17069.0,6790.0,1.0
"beta_speed[Thomas, Dillon]",-17.74,1.687,-20.974,-14.633,0.013,0.021,17627.0,5989.0,1.0
"beta_speed[Reks, Zach]",-18.031,1.656,-21.134,-14.926,0.012,0.021,18351.0,6239.0,1.0
"beta_speed[Wilson, Jacob]",-17.967,1.676,-20.949,-14.73,0.012,0.02,18186.0,5974.0,1.0
"beta_speed[Sánchez, Jesús]",-17.808,1.339,-20.367,-15.34,0.011,0.015,14651.0,6498.0,1.0
"beta_speed[Clement, Ernie]",-17.864,1.776,-21.105,-14.469,0.013,0.027,17495.0,5796.0,1.0
"beta_speed[Vosler, Jason]",-17.907,1.723,-21.199,-14.806,0.013,0.023,16526.0,5437.0,1.0
"beta_speed[Kirilloff, Alex]",-17.923,1.414,-20.542,-15.219,0.012,0.016,13874.0,6146.0,1.0
"beta_speed[Davis, Jaylin]",-16.971,1.41,-19.678,-14.399,0.012,0.016,14085.0,6067.0,1.0
"beta_speed[Tom, Ka'ai]",-17.608,1.407,-20.26,-14.866,0.011,0.017,16013.0,5851.0,1.0
"beta_speed[Trammell, Taylor]",-18.476,1.333,-20.895,-15.922,0.011,0.015,15218.0,6500.0,1.0
"beta_speed[Walton, Donovan]",-18.173,1.736,-21.516,-15.016,0.013,0.024,18020.0,5436.0,1.0
"beta_speed[Blankenhorn, Travis]",-18.0,1.687,-21.053,-14.737,0.013,0.022,16820.0,5185.0,1.0
"beta_speed[Marcano, Tucupita]",-17.772,1.738,-21.237,-14.605,0.013,0.025,16640.0,5257.0,1.0
"beta_speed[Hiura, Keston]",-17.911,1.737,-21.162,-14.673,0.012,0.024,19903.0,5728.0,1.0
"beta_speed[Kelenic, Jarred]",-18.425,1.2,-20.605,-16.094,0.011,0.014,12588.0,6405.0,1.0
"beta_speed[Williams, Justin]",-18.109,1.361,-20.593,-15.483,0.012,0.016,13151.0,6363.0,1.0
"beta_speed[Barrera, Luis]",-18.285,1.719,-21.628,-15.153,0.012,0.021,18911.0,6287.0,1.0
"beta_speed[Duffy, Matt]",-17.377,1.683,-20.59,-14.318,0.012,0.022,18521.0,5918.0,1.0
"beta_speed[Neuse, Sheldon]",-17.655,1.699,-20.809,-14.587,0.012,0.023,20607.0,5411.0,1.0
"beta_speed[Hager, Jake]",-17.496,1.665,-20.653,-14.398,0.012,0.021,19993.0,5751.0,1.0
"beta_speed[Mathisen, Wyatt]",-17.728,1.701,-20.838,-14.453,0.013,0.022,18382.0,5481.0,1.0
"beta_speed[Ohtani, Shohei]",-17.864,1.741,-21.194,-14.704,0.012,0.024,20118.0,5817.0,1.0
"beta_speed[Bemboom, Anthony]",-17.915,1.733,-21.038,-14.547,0.012,0.021,20864.0,6196.0,1.0
"beta_speed[Musgrove, Joe]",-17.954,1.758,-21.28,-14.733,0.013,0.022,17491.0,5819.0,1.0
"beta_speed[Palacios, Joshua]",-17.348,1.553,-20.236,-14.355,0.011,0.02,19178.0,6238.0,1.0
"beta_speed[Young, Andrew]",-17.084,1.708,-20.431,-14.056,0.013,0.021,17626.0,5750.0,1.0
"beta_speed[Blandino, Alex]",-17.868,1.745,-21.141,-14.688,0.013,0.023,18729.0,5796.0,1.0
"beta_speed[Farmer, Kyle]",-17.886,1.801,-21.257,-14.581,0.013,0.025,19252.0,5554.0,1.0
"beta_speed[Inciarte, Ender]",-17.392,0.981,-19.266,-15.592,0.009,0.012,12656.0,5877.0,1.0
"beta_speed[Betts, Mookie]",-19.223,0.94,-20.968,-17.494,0.008,0.011,12593.0,6302.0,1.0
"beta_speed[Cain, Lorenzo]",-17.745,1.02,-19.634,-15.828,0.009,0.012,14018.0,6538.0,1.0
"beta_speed[Springer, George]",-17.462,0.987,-19.406,-15.709,0.009,0.011,12144.0,6475.0,1.0
"beta_speed[Blackmon, Charlie]",-18.525,0.877,-20.102,-16.803,0.009,0.009,9792.0,6338.0,1.0
"beta_speed[Heyward, Jason]",-17.517,0.935,-19.283,-15.818,0.008,0.011,13563.0,6517.0,1.0
"beta_speed[Guerrero, Gabriel]",-18.501,1.715,-21.758,-15.294,0.012,0.023,19444.0,5650.0,1.0
"beta_speed[Trout, Mike]",-15.769,0.895,-17.478,-14.156,0.008,0.01,13327.0,6459.0,1.0
"beta_speed[Kipnis, Jason]",-18.812,1.632,-21.843,-15.742,0.013,0.021,17065.0,6014.0,1.0
"beta_speed[Laureano, Ramón]",-16.826,0.929,-18.643,-15.133,0.009,0.011,11776.0,6040.0,1.0
"beta_speed[Hicks, Aaron]",-16.241,1.01,-18.085,-14.302,0.009,0.011,12862.0,6718.0,1.0
"beta_speed[Harper, Bryce]",-18.347,0.891,-19.987,-16.664,0.008,0.01,12186.0,6783.0,1.0
"beta_speed[Kiermaier, Kevin]",-16.103,0.899,-17.813,-14.42,0.008,0.011,11432.0,5824.0,1.0
"beta_speed[Barnes, Brandon]",-18.6,1.671,-21.777,-15.455,0.012,0.022,18584.0,6329.0,1.0
"beta_speed[Kepler, Max]",-18.11,0.923,-19.847,-16.378,0.008,0.01,13431.0,6216.0,1.0
"beta_speed[Martin, Leonys]",-18.216,1.13,-20.312,-16.087,0.01,0.012,12036.0,6673.0,1.0
"beta_speed[den Dekker, Matthew]",-18.094,1.588,-21.001,-15.047,0.011,0.019,19901.0,6322.0,1.0
"beta_speed[Calhoun, Kole]",-18.962,0.946,-20.826,-17.248,0.008,0.011,12418.0,5804.0,1.0
"beta_speed[Escobar, Alcides]",-18.308,1.676,-21.32,-14.984,0.012,0.022,19044.0,5740.0,1.0
"beta_speed[Smolinski, Jake]",-18.939,1.635,-21.931,-15.87,0.012,0.021,18566.0,6000.0,1.0
"beta_speed[Buxton, Byron]",-18.522,1.152,-20.67,-16.363,0.01,0.012,12544.0,6749.0,1.0
"beta_speed[Florimón, Pedro]",-18.003,1.779,-21.374,-14.695,0.013,0.024,19061.0,5197.0,1.0
"beta_speed[Difo, Wilmer]",-16.138,1.482,-18.862,-13.325,0.011,0.018,16823.0,6090.0,1.0
"beta_speed[Powell, Boog]",-18.385,1.638,-21.433,-15.263,0.012,0.021,17483.0,5521.0,1.0
"beta_speed[Judge, Aaron]",-17.938,0.974,-19.806,-16.156,0.008,0.012,13247.0,6417.0,1.0
"beta_speed[Fowler, Dexter]",-19.429,1.077,-21.536,-17.493,0.01,0.012,11068.0,6399.0,1.0
"beta_speed[Lewis, Kyle]",-18.473,1.26,-20.89,-16.197,0.011,0.014,13266.0,5392.0,1.0
"beta_speed[García, Avisaíl]",-18.243,0.99,-20.081,-16.349,0.008,0.011,13523.0,6966.0,1.0
"beta_speed[Marte, Ketel]",-17.258,1.12,-19.464,-15.283,0.011,0.012,11284.0,6239.0,1.0
"beta_speed[Senzel, Nick]",-18.657,1.274,-21.003,-16.218,0.011,0.013,14256.0,6877.0,1.0
"beta_speed[Harrison, Monte]",-17.837,1.506,-20.598,-14.967,0.013,0.018,14513.0,6437.0,1.0
"beta_speed[Robert Jr., Luis]",-18.914,1.227,-21.179,-16.59,0.011,0.012,12919.0,6840.0,1.0
"beta_speed[Dubón, Mauricio]",-16.922,1.282,-19.432,-14.632,0.011,0.014,13286.0,6674.0,1.0
"beta_speed[Taveras, Leody]",-16.92,1.207,-19.24,-14.757,0.011,0.014,12615.0,6025.0,1.0
"beta_speed[Hill, Derek]",-17.896,1.369,-20.5,-15.34,0.012,0.015,13592.0,6645.0,1.0
"beta_speed[Tucker, Cole]",-18.079,1.393,-20.714,-15.485,0.011,0.015,14735.0,6999.0,1.0
"beta_speed[Torreyes, Ronald]",-17.948,1.746,-21.152,-14.651,0.013,0.024,18546.0,5316.0,1.0
"beta_speed[Florial, Estevan]",-18.343,1.615,-21.275,-15.173,0.011,0.021,19904.0,5528.0,1.0
"beta_speed[Whitefield, Aaron]",-18.027,1.709,-21.156,-14.764,0.012,0.024,21659.0,5239.0,1.0
"beta_speed[Villar, Jonathan]",-18.083,1.754,-21.301,-14.709,0.013,0.023,19514.0,5244.0,1.0
"beta_speed[McCarthy, Jake]",-19.105,1.546,-22.079,-16.24,0.012,0.02,17147.0,6435.0,1.0
"beta_speed[Marsh, Brandon]",-19.337,1.435,-21.949,-16.541,0.012,0.017,14790.0,5694.0,1.0
"beta_speed[Tatis Jr., Fernando]",-17.681,1.508,-20.509,-14.911,0.012,0.019,15067.0,6349.0,1.0
"beta_speed[Barrero, José]",-18.148,1.706,-21.363,-14.868,0.012,0.024,20151.0,5620.0,1.0
"beta_speed[Celestino, Gilberto]",-18.26,1.434,-20.942,-15.537,0.012,0.016,14994.0,6694.0,1.0
"beta_speed[Bruján, Vidal]",-18.009,1.703,-21.242,-14.9,0.013,0.021,15935.0,5671.0,1.0
"beta_speed[Hurst, Scott]",-17.938,1.739,-21.143,-14.589,0.012,0.024,20844.0,5521.0,1.0
"beta_speed[Puig, Yasiel]",-17.972,1.019,-19.876,-16.042,0.009,0.012,11903.0,5989.0,1.0
"beta_speed[Piscotty, Stephen]",-19.06,0.996,-20.867,-17.096,0.009,0.012,13473.0,6207.0,1.0
"beta_speed[Cruz, Nelson]",-18.255,1.698,-21.563,-15.172,0.013,0.022,18270.0,5936.0,1.0
"beta_speed[Polanco, Gregory]",-18.848,0.989,-20.635,-16.954,0.009,0.012,12327.0,6101.0,1.0
"beta_speed[Anderson, Brian]",-17.798,1.165,-19.975,-15.608,0.01,0.013,12677.0,6570.0,1.0
"beta_speed[Valencia, Danny]",-17.121,1.418,-19.713,-14.425,0.012,0.018,14779.0,6187.0,1.0
"beta_speed[Trumbo, Mark]",-16.621,1.434,-19.321,-13.979,0.012,0.017,14963.0,6369.0,1.0
"beta_speed[Plouffe, Trevor]",-17.888,1.737,-21.079,-14.65,0.011,0.023,23592.0,5736.0,1.0
"beta_speed[Kaczmarski, Kevin]",-17.997,1.745,-21.169,-14.665,0.013,0.023,17706.0,5268.0,1.0
"beta_speed[Chisenhall, Lonnie]",-18.17,1.44,-20.895,-15.492,0.011,0.017,16303.0,5952.0,1.0
"beta_speed[Soler, Jorge]",-16.561,1.0,-18.376,-14.617,0.009,0.011,11338.0,6491.0,1.0
"beta_speed[Valera, Breyvic]",-17.924,1.754,-21.268,-14.607,0.014,0.023,16285.0,5486.0,1.0
"beta_speed[Joseph, Corban]",-17.994,1.737,-21.17,-14.636,0.012,0.026,20131.0,5361.0,1.0
"beta_speed[Goins, Ryan]",-16.157,1.623,-19.072,-13.006,0.011,0.021,20121.0,5297.0,1.0
"beta_speed[Nola, Austin]",-17.632,1.735,-20.945,-14.509,0.013,0.023,19263.0,5456.0,1.0
"beta_speed[Davis, Chris]",-17.996,1.748,-21.136,-14.616,0.014,0.023,16649.0,5617.0,1.0
"beta_speed[Adduci, James]",-18.217,1.693,-21.393,-15.075,0.012,0.024,19205.0,5475.0,1.0
"beta_speed[Reed, Michael]",-17.963,1.694,-21.174,-14.74,0.013,0.023,17884.0,5269.0,1.0
"beta_speed[Walsh, Jared]",-18.321,1.533,-21.347,-15.57,0.012,0.02,17365.0,5892.0,1.0
"beta_speed[Núñez, Eduardo]",-17.947,1.776,-21.478,-14.757,0.012,0.022,20529.0,5809.0,1.0
"beta_speed[Amburgey, Trey]",-18.362,1.676,-21.572,-15.285,0.013,0.022,16964.0,5418.0,1.0
"beta_speed[Rengifo, Luis]",-17.127,1.48,-19.925,-14.433,0.011,0.017,17389.0,6605.0,1.0
"beta_speed[Mendick, Danny]",-17.12,1.668,-20.345,-14.118,0.012,0.021,18723.0,5767.0,1.0
"beta_speed[Lee, Khalil]",-17.797,1.691,-20.937,-14.557,0.013,0.022,17033.0,5201.0,1.0
"beta_speed[Stokes Jr., Troy]",-18.475,1.665,-21.762,-15.503,0.012,0.021,20205.0,5606.0,1.0
"beta_speed[Owen, Hunter]",-17.455,1.722,-20.762,-14.287,0.012,0.023,19526.0,5326.0,1.0
"beta_speed[Ray, Corey]",-18.09,1.775,-21.443,-14.868,0.012,0.023,20827.0,5528.0,1.0
"beta_cos[Benintendi, Andrew]",0.013,0.097,-0.167,0.199,0.001,0.001,15781.0,6100.0,1.0
"beta_cos[Taylor, Chris]",-0.482,0.135,-0.729,-0.221,0.001,0.002,17602.0,5660.0,1.0
"beta_cos[Holt, Brock]",-0.344,0.183,-0.693,-0.011,0.001,0.002,17521.0,5768.0,1.0
"beta_cos[Martinez, J.D.]",0.026,0.141,-0.234,0.298,0.001,0.002,14949.0,5716.0,1.0
"beta_cos[Pederson, Joc]",-0.45,0.113,-0.663,-0.242,0.001,0.001,21687.0,6024.0,1.0
"beta_cos[Braun, Ryan]",-0.31,0.136,-0.574,-0.069,0.001,0.002,17237.0,6304.0,1.0
"beta_cos[Kemp, Tony]",-0.466,0.137,-0.723,-0.211,0.001,0.002,16614.0,6078.0,1.0
"beta_cos[Gonzalez, Marwin]",0.003,0.143,-0.265,0.271,0.001,0.002,15095.0,5600.0,1.0
"beta_cos[Kemp, Matt]",-0.196,0.156,-0.499,0.084,0.001,0.002,18069.0,6221.0,1.0
