,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_cos[Taveras, Leody]",-0.404,0.182,-0.745,-0.065,0.001,0.002,18567.0,6202.0,1.0
"beta_cos[Adell, Jo]",-0.285,0.179,-0.623,0.052,0.001,0.002,15479.0,6060.0,1.0
"beta_cos[Hill, Derek]",-0.315,0.202,-0.705,0.062,0.001,0.003,19226.0,5335.0,1.0
"beta_cos[Tucker, Cole]",-0.201,0.184,-0.543,0.149,0.001,0.003,16426.0,5250.0,1.0
"beta_cos[Torreyes, Ronald]",-0.285,0.202,-0.662,0.104,0.001,0.003,18948.0,5575.0,1.0
"beta_cos[Florial, Estevan]",-0.278,0.203,-0.647,0.11,0.001,0.003,19156.0,6185.0,1.0
"beta_cos[Whitefield, Aaron]",-0.286,0.205,-0.673,0.092,0.001,0.003,19180.0,4849.0,1.0
"beta_cos[Puig, Yasiel]",-0.385,0.1,-0.568,-0.196,0.001,0.001,16166.0,6308.0,1.0
"beta_cos[Taijeron, Travis]",-0.183,0.201,-0.556,0.192,0.002,0.003,14705.0,5387.0,1.0
"beta_cos[Piscotty, Stephen]",-0.211,0.108,-0.411,-0.006,0.001,0.001,15207.0,5793.0,1.0
"beta_cos[Valencia, Danny]",-0.149,0.186,-0.496,0.189,0.002,0.002,15428.0,5992.0,1.0
"beta_cos[Trumbo, Mark]",-0.108,0.175,-0.439,0.222,0.001,0.002,14455.0,5795.0,1.0
"beta_cos[Moncrief, Carlos]",-0.252,0.197,-0.622,0.11,0.002,0.003,14897.0,5544.0,1.0
"beta_cos[Santana, Carlos]",-0.29,0.196,-0.638,0.1,0.002,0.003,16176.0,5624.0,1.0
"beta_cos[Cruz, Nelson]",-0.24,0.206,-0.62,0.146,0.002,0.003,15027.0,5247.0,1.0
"beta_cos[Olson, Matt]",-0.328,0.192,-0.694,0.032,0.002,0.003,13247.0,5074.0,1.0
"beta_cos[Adduci, James]",-0.142,0.176,-0.463,0.184,0.001,0.002,16034.0,5208.0,1.0
"beta_cos[Flores, Ramón]",-0.292,0.197,-0.653,0.086,0.001,0.003,17555.0,4983.0,1.0
"beta_cos[Parmley, Ian]",-0.294,0.203,-0.686,0.072,0.002,0.003,15024.0,5588.0,1.0
"beta_cos[Huffman, Chad]",-0.279,0.209,-0.646,0.143,0.002,0.003,16287.0,5503.0,1.0
"beta_cos[Sánchez, Yolmer]",-0.281,0.203,-0.669,0.1,0.001,0.003,18338.0,6010.0,1.0
"beta_cos[Báez, Javier]",-0.274,0.206,-0.653,0.125,0.002,0.003,17489.0,5272.0,1.0
"beta_cos[Anderson, Brian]",-0.283,0.14,-0.559,-0.034,0.001,0.002,18571.0,5436.0,1.0
"beta_cos[Williams, Justin]",-0.282,0.208,-0.671,0.109,0.002,0.003,18528.0,5047.0,1.0
"beta_cos[Plouffe, Trevor]",-0.279,0.205,-0.658,0.104,0.001,0.003,19047.0,5926.0,1.0
"beta_cos[Kaczmarski, Kevin]",-0.279,0.204,-0.659,0.108,0.002,0.003,15517.0,5658.0,1.0
"beta_cos[Valera, Breyvic]",-0.279,0.21,-0.655,0.132,0.002,0.003,15120.0,4931.0,1.0
"beta_cos[Davis, Jaylin]",-0.288,0.187,-0.641,0.064,0.001,0.002,16133.0,5921.0,1.0
"beta_cos[Joseph, Corban]",-0.279,0.211,-0.662,0.132,0.002,0.003,15022.0,5758.0,1.0
"beta_cos[Goins, Ryan]",-0.147,0.2,-0.509,0.245,0.002,0.003,15636.0,5477.0,1.0
"beta_cos[Wong, Kean]",-0.261,0.2,-0.643,0.095,0.002,0.003,15392.0,5280.0,1.0
"beta_cos[Nola, Austin]",-0.26,0.204,-0.639,0.14,0.002,0.003,17865.0,5205.0,1.0
"beta_cos[Davis, Chris]",-0.288,0.205,-0.683,0.093,0.001,0.003,19989.0,5413.0,1.0
"beta_cos[Reed, Michael]",-0.243,0.203,-0.621,0.141,0.001,0.003,20277.0,5306.0,1.0
"beta_cos[Cameron, Daz]",-0.261,0.183,-0.617,0.073,0.001,0.002,16800.0,5776.0,1.0
"beta_cos[Walsh, Jared]",-0.277,0.204,-0.668,0.108,0.002,0.003,15636.0,5345.0,1.0
"beta_cos[McKinstry, Zach]",-0.294,0.205,-0.682,0.094,0.002,0.003,16535.0,4904.0,1.0
"beta_cos[Hernandez, Yadiel]",-0.244,0.201,-0.625,0.131,0.002,0.003,14844.0,4945.0,1.0
"beta_cos[Alfaro, Jorge]",-0.219,0.201,-0.604,0.153,0.001,0.003,19298.0,6063.0,1.0
"beta_cos[Sánchez, Jesús]",-0.283,0.194,-0.64,0.084,0.002,0.002,16392.0,5860.0,1.0
"beta_sin[Gonzalez, Marwin]",-0.243,0.108,-0.45,-0.045,0.001,0.001,15422.0,5535.0,1.0
"beta_sin[Gardner, Brett]",-0.085,0.083,-0.243,0.065,0.001,0.001,14591.0,5143.0,1.0
"beta_sin[Hernández, Enrique]",-0.121,0.122,-0.343,0.113,0.001,0.002,17439.0,5520.0,1.0
"beta_sin[Schwarber, Kyle]",0.012,0.087,-0.151,0.178,0.001,0.001,15079.0,5570.0,1.0
"beta_sin[Jay, Jon]",-0.066,0.101,-0.259,0.128,0.001,0.001,17413.0,5159.0,1.0
"beta_sin[Ethier, Andre]",-0.163,0.15,-0.448,0.13,0.001,0.002,16267.0,5772.0,1.0
"beta_sin[Maybin, Cameron]",-0.288,0.089,-0.455,-0.122,0.001,0.001,16545.0,6048.0,1.0
"beta_sin[Werth, Jayson]",0.049,0.131,-0.19,0.293,0.001,0.002,16788.0,5324.0,1.0
"beta_sin[Zobrist, Ben]",-0.052,0.118,-0.276,0.173,0.001,0.002,17749.0,5425.0,1.0
"beta_sin[Kendrick, Howie]",-0.023,0.137,-0.283,0.236,0.001,0.002,14685.0,5564.0,1.0
"beta_sin[Jackson, Austin]",0.113,0.108,-0.087,0.317,0.001,0.001,12864.0,5719.0,1.0
"beta_sin[Peralta, David]",-0.142,0.091,-0.307,0.027,0.001,0.001,17444.0,6084.0,1.0
"beta_sin[Benintendi, Andrew]",-0.127,0.083,-0.289,0.019,0.001,0.001,16327.0,5535.0,1.0
"beta_sin[Chisenhall, Lonnie]",-0.194,0.132,-0.448,0.046,0.001,0.002,14448.0,5650.0,1.0
"beta_sin[Duvall, Adam]",0.058,0.096,-0.12,0.238,0.001,0.001,14702.0,6143.0,1.0
"beta_sin[Liriano, Rymer]",-0.097,0.153,-0.385,0.191,0.001,0.002,17811.0,5715.0,1.0
"beta_sin[Dickerson, Corey]",-0.099,0.092,-0.276,0.071,0.001,0.001,12483.0,5929.0,1.0
"beta_sin[Mancini, Trey]",-0.069,0.095,-0.243,0.108,0.001,0.001,17747.0,5713.0,1.0
"beta_sin[Peterson, Jace]",0.078,0.13,-0.168,0.324,0.001,0.002,15138.0,6242.0,1.0
"beta_sin[Suzuki, Ichiro]",-0.071,0.136,-0.325,0.177,0.001,0.002,16339.0,5715.0,1.0
"beta_sin[Dietrich, Derek]",-0.033,0.129,-0.28,0.204,0.001,0.002,15867.0,5674.0,1.0
"beta_sin[Gordon, Alex]",-0.1,0.081,-0.25,0.058,0.001,0.001,17497.0,5085.0,1.0
"beta_sin[Happ, Ian]",-0.105,0.106,-0.306,0.09,0.001,0.002,17479.0,5860.0,1.0
"beta_sin[Granderson, Curtis]",-0.033,0.095,-0.214,0.14,0.001,0.001,16792.0,5481.0,1.0
"beta_sin[Parra, Gerardo]",0.076,0.096,-0.111,0.249,0.001,0.001,14443.0,5828.0,1.0
"beta_sin[Rosario, Eddie]",-0.037,0.084,-0.196,0.122,0.001,0.001,15661.0,5596.0,1.0
"beta_sin[Frazier, Clint]",-0.108,0.113,-0.32,0.102,0.001,0.001,15462.0,6110.0,1.0
"beta_sin[Carrera, Ezequiel]",-0.286,0.123,-0.509,-0.052,0.001,0.002,14857.0,5750.0,1.0
"beta_sin[Gamel, Ben]",-0.046,0.089,-0.214,0.121,0.001,0.001,16615.0,5825.0,1.0
"beta_sin[Upton, Justin]",-0.013,0.087,-0.18,0.147,0.001,0.001,15399.0,5808.0,1.0
"beta_sin[Blash, Jabari]",-0.03,0.132,-0.272,0.217,0.001,0.002,14579.0,5701.0,1.0
"beta_sin[Parker, Jarrett]",-0.005,0.135,-0.259,0.249,0.001,0.002,15803.0,5666.0,1.0
"beta_sin[Marte, Starling]",0.044,0.08,-0.113,0.192,0.001,0.001,14399.0,5956.0,1.0
"beta_sin[Davis, Khris]",0.118,0.128,-0.121,0.353,0.001,0.002,13957.0,5759.0,1.0
"beta_sin[Calhoun, Willie]",-0.141,0.12,-0.359,0.095,0.001,0.002,12672.0,5441.0,1.0
"beta_sin[Hicks, Aaron]",-0.245,0.086,-0.412,-0.088,0.001,0.001,14741.0,5532.0,1.0
"beta_sin[Pederson, Joc]",-0.032,0.098,-0.225,0.142,0.001,0.001,12788.0,4515.0,1.0
"beta_sin[Reddick, Josh]",-0.208,0.089,-0.375,-0.037,0.001,0.001,19626.0,5429.0,1.0
"beta_sin[Locastro, Tim]",0.012,0.125,-0.21,0.256,0.001,0.002,16979.0,5704.0,1.0
"beta_sin[Verdugo, Alex]",-0.213,0.109,-0.42,-0.009,0.001,0.001,14592.0,5154.0,1.0
"beta_sin[Davis, Rajai]",-0.077,0.116,-0.294,0.143,0.001,0.002,18181.0,5315.0,1.0
"beta_sin[White, Tyler]",-0.119,0.153,-0.419,0.16,0.001,0.002,20190.0,5736.0,1.0
"beta_sin[Adrianza, Ehire]",-0.076,0.148,-0.339,0.212,0.001,0.002,17404.0,5222.0,1.0
"beta_sin[Presley, Alex]",-0.303,0.138,-0.561,-0.048,0.001,0.002,15744.0,4982.0,1.0
"beta_sin[Luplow, Jordan]",-0.073,0.119,-0.293,0.152,0.001,0.002,16492.0,5259.0,1.0
"beta_sin[Herrmann, Chris]",-0.064,0.146,-0.326,0.224,0.001,0.002,16089.0,5397.0,1.0
"beta_sin[Spangenberg, Cory]",-0.091,0.143,-0.368,0.167,0.001,0.002,15137.0,5890.0,1.0
"beta_sin[Jankowski, Travis]",-0.069,0.127,-0.292,0.187,0.001,0.002,16266.0,5439.0,1.0
"beta_sin[Rua, Ryan]",-0.146,0.128,-0.377,0.11,0.001,0.002,14488.0,5957.0,1.0
"beta_sin[Nimmo, Brandon]",-0.033,0.097,-0.214,0.145,0.001,0.001,17808.0,5872.0,1.0
"beta_sin[Altherr, Aaron]",-0.063,0.109,-0.256,0.146,0.001,0.001,16609.0,5454.0,1.0
"beta_sin[Braun, Ryan]",-0.029,0.1,-0.223,0.151,0.001,0.001,16223.0,5754.0,1.0
"beta_sin[Grichuk, Randal]",-0.24,0.085,-0.391,-0.075,0.001,0.001,17467.0,5756.0,1.0
"beta_sin[Romine, Andrew]",-0.157,0.127,-0.391,0.086,0.001,0.002,16507.0,5411.0,1.0
"beta_sin[Delmonico, Nicky]",0.006,0.121,-0.211,0.238,0.001,0.002,16710.0,5422.0,1.0
"beta_sin[Puello, César]",-0.199,0.134,-0.455,0.05,0.001,0.002,16369.0,5502.0,1.0
"beta_sin[Moore, Tyler]",-0.118,0.151,-0.417,0.157,0.001,0.002,14737.0,5822.0,1.0
"beta_sin[Johnson, Micah]",-0.117,0.148,-0.389,0.177,0.001,0.002,16940.0,5465.0,1.0
"beta_sin[Canha, Mark]",-0.053,0.093,-0.219,0.127,0.001,0.001,15412.0,5181.0,1.0
"beta_sin[Pham, Tommy]",-0.22,0.089,-0.383,-0.047,0.001,0.001,14325.0,5770.0,1.0
"beta_sin[Tauchman, Mike]",-0.162,0.126,-0.395,0.077,0.001,0.002,18335.0,5933.0,1.0
"beta_sin[Fisher, Derek]",-0.193,0.125,-0.42,0.054,0.001,0.002,15486.0,5996.0,1.0
"beta_sin[Desmond, Ian]",0.04,0.109,-0.163,0.241,0.001,0.002,17521.0,5672.0,1.0
"beta_sin[Aoki, Norichika]",-0.175,0.126,-0.412,0.06,0.001,0.002,15869.0,5567.0,1.0
"beta_sin[Sierra, Magneuris]",-0.164,0.124,-0.389,0.074,0.001,0.002,16720.0,5785.0,1.0
"beta_sin[Thames, Eric]",-0.18,0.137,-0.439,0.08,0.001,0.002,14872.0,5822.0,1.0
"beta_sin[De Aza, Alejandro]",-0.08,0.148,-0.354,0.2,0.001,0.002,17835.0,5590.0,1.0
"beta_sin[Almonte, Abraham]",-0.037,0.125,-0.265,0.201,0.001,0.002,18183.0,5254.0,1.0
"beta_sin[Gimenez, Chris]",-0.087,0.149,-0.375,0.185,0.001,0.002,15490.0,5396.0,1.0
"beta_sin[Garver, Mitch]",-0.105,0.148,-0.386,0.168,0.001,0.002,16942.0,5781.0,1.0
"beta_sin[Revere, Ben]",-0.059,0.13,-0.301,0.179,0.001,0.002,15044.0,5552.0,1.0
"beta_sin[Adams, Lane]",-0.12,0.141,-0.396,0.127,0.001,0.002,19576.0,5908.0,1.0
"beta_sin[Ozuna, Marcell]",-0.116,0.085,-0.277,0.037,0.001,0.001,16125.0,5565.0,1.0
"beta_sin[Hernández, Teoscar]",-0.108,0.09,-0.279,0.056,0.001,0.001,17830.0,5516.0,1.0
"beta_sin[Rickard, Joey]",-0.059,0.113,-0.258,0.173,0.001,0.002,14853.0,4743.0,1.0
"beta_sin[Lind, Adam]",-0.123,0.144,-0.381,0.155,0.001,0.002,15435.0,6047.0,1.0
"beta_sin[Young, Chris]",-0.229,0.131,-0.473,0.019,0.001,0.002,15807.0,5858.0,1.0
"beta_sin[Bellinger, Cody]",-0.157,0.092,-0.33,0.016,0.001,0.001,15315.0,5573.0,1.0
"beta_sin[Mazara, Nomar]",-0.252,0.092,-0.421,-0.08,0.001,0.001,14033.0,5524.0,1.0
"beta_sin[Hoskins, Rhys]",0.026,0.115,-0.198,0.233,0.001,0.001,14985.0,5861.0,1.0
"beta_sin[Bourjos, Peter]",-0.096,0.132,-0.343,0.147,0.001,0.002,17380.0,5109.0,1.0
"beta_sin[Negrón, Kristopher]",-0.098,0.15,-0.378,0.201,0.001,0.002,15188.0,4873.0,1.0
"beta_sin[Williamson, Mac]",-0.051,0.128,-0.29,0.187,0.001,0.002,16946.0,5766.0,1.0
"beta_sin[DeShields, Delino]",-0.087,0.082,-0.239,0.068,0.001,0.001,17820.0,5514.0,1.0
"beta_sin[Granite, Zack]",-0.029,0.14,-0.279,0.245,0.001,0.002,14641.0,5905.0,1.0
"beta_sin[Kemp, Tony]",-0.319,0.123,-0.547,-0.085,0.001,0.002,14354.0,5694.0,1.0
"beta_sin[Ervin, Phillip]",-0.146,0.109,-0.363,0.047,0.001,0.001,19269.0,5267.0,1.0
"beta_sin[Cabrera, Melky]",-0.186,0.099,-0.364,0.006,0.001,0.001,17144.0,5421.0,1.0
"beta_sin[Smolinski, Jake]",-0.161,0.141,-0.425,0.097,0.001,0.002,13826.0,5456.0,1.0
"beta_sin[García, Willy]",-0.224,0.14,-0.489,0.035,0.001,0.002,17187.0,5385.0,1.0
"beta_sin[Haniger, Mitch]",-0.138,0.092,-0.308,0.034,0.001,0.001,15566.0,6496.0,1.0
"beta_sin[Joyce, Matt]",-0.207,0.095,-0.381,-0.027,0.001,0.001,17512.0,6276.0,1.0
"beta_sin[Collins, Tyler]",-0.142,0.138,-0.4,0.121,0.001,0.002,18745.0,5513.0,1.0
"beta_sin[Mahtook, Mikie]",-0.231,0.106,-0.433,-0.04,0.001,0.001,15195.0,5716.0,1.0
"beta_sin[Gore, Terrance]",-0.109,0.143,-0.377,0.162,0.001,0.002,15200.0,5382.0,1.0
"beta_sin[Bader, Harrison]",-0.053,0.089,-0.223,0.109,0.001,0.001,17953.0,6092.0,1.0
"beta_sin[Hernández, Gorkys]",-0.1,0.102,-0.295,0.089,0.001,0.001,15544.0,5812.0,1.0
"beta_sin[Winker, Jesse]",-0.187,0.103,-0.379,0.009,0.001,0.001,14209.0,5850.0,1.0
"beta_sin[Smith, Mallex]",-0.096,0.083,-0.251,0.063,0.001,0.001,18075.0,5322.0,1.0
"beta_sin[Szczur, Matt]",-0.106,0.132,-0.352,0.143,0.001,0.002,16063.0,5357.0,1.0
"beta_sin[Allen, Greg]",-0.019,0.103,-0.212,0.173,0.001,0.001,16457.0,5369.0,1.0
"beta_sin[Robinson, Drew]",-0.222,0.133,-0.488,0.015,0.001,0.002,16670.0,5967.0,1.0
"beta_sin[Kivlehan, Patrick]",-0.165,0.143,-0.433,0.097,0.001,0.002,18336.0,4890.0,1.0
"beta_sin[Kemp, Matt]",-0.124,0.108,-0.33,0.072,0.001,0.001,17966.0,5522.0,1.0
"beta_sin[Slater, Austin]",-0.12,0.118,-0.329,0.108,0.001,0.002,16120.0,5089.0,1.0
"beta_sin[Motter, Taylor]",-0.103,0.147,-0.373,0.179,0.001,0.002,18287.0,5639.0,1.0
"beta_sin[Martin, Leonys]",-0.012,0.105,-0.215,0.179,0.001,0.001,14210.0,5208.0,1.0
"beta_sin[Saunders, Michael]",-0.15,0.137,-0.408,0.101,0.001,0.002,14863.0,5143.0,1.0
"beta_sin[Blanco, Grégor]",-0.041,0.12,-0.257,0.188,0.001,0.002,15576.0,5373.0,1.0
"beta_sin[Núñez, Renato]",-0.092,0.15,-0.392,0.175,0.001,0.002,16029.0,6163.0,1.0
"beta_sin[Guyer, Brandon]",-0.097,0.124,-0.34,0.126,0.001,0.002,15812.0,5698.0,1.0
"beta_sin[Pirela, José]",-0.082,0.122,-0.305,0.151,0.001,0.002,16327.0,5842.0,1.0
"beta_sin[Kim, Hyun Soo]",-0.144,0.132,-0.386,0.117,0.001,0.002,16738.0,5477.0,1.0
"beta_sin[Berry, Quintin]",-0.093,0.153,-0.38,0.196,0.001,0.002,18254.0,5341.0,1.0
"beta_sin[Phillips, Brett]",-0.043,0.117,-0.27,0.169,0.001,0.002,13904.0,4900.0,1.0
"beta_sin[Hanson, Alen]",-0.204,0.136,-0.464,0.049,0.001,0.002,15282.0,5408.0,1.0
"beta_sin[Bryant, Kris]",-0.009,0.132,-0.271,0.228,0.001,0.002,15676.0,5519.0,1.0
"beta_sin[Adams, Matt]",-0.142,0.145,-0.414,0.126,0.001,0.002,15012.0,5314.0,1.0
"beta_sin[Tapia, Raimel]",-0.049,0.112,-0.264,0.161,0.001,0.002,19124.0,5374.0,1.0
"beta_sin[Bostick, Christopher]",-0.107,0.153,-0.385,0.188,0.001,0.002,17540.0,5475.0,1.0
"beta_sin[Wade, Tyler]",-0.122,0.15,-0.406,0.16,0.001,0.002,19091.0,6000.0,1.0
"beta_sin[Fuentes, Rey]",-0.025,0.143,-0.299,0.234,0.001,0.002,12987.0,5601.0,1.0
"beta_sin[Pearce, Steve]",-0.342,0.13,-0.592,-0.102,0.001,0.002,15018.0,6050.0,1.0
"beta_sin[Dickson, O'Koyea]",-0.11,0.153,-0.397,0.183,0.001,0.002,13741.0,5163.0,1.0
"beta_sin[Pérez, Hernán]",-0.164,0.123,-0.399,0.062,0.001,0.002,16818.0,5775.0,1.0
"beta_sin[Reynolds, Matt]",-0.13,0.15,-0.404,0.154,0.001,0.002,17706.0,5432.0,1.0
"beta_sin[Forsythe, Logan]",-0.103,0.152,-0.384,0.182,0.001,0.002,16038.0,5639.0,1.0
"beta_sin[Heredia, Guillermo]",-0.198,0.09,-0.367,-0.03,0.001,0.001,14593.0,5470.0,1.0
"beta_sin[Holt, Brock]",-0.133,0.142,-0.4,0.133,0.001,0.002,17699.0,5296.0,1.0
"beta_sin[Reyes, José]",-0.116,0.153,-0.4,0.175,0.001,0.002,14957.0,5343.0,1.0
"beta_sin[Nava, Daniel]",-0.19,0.137,-0.446,0.064,0.001,0.002,14860.0,5585.0,1.0
"beta_sin[García, Leury]",-0.036,0.105,-0.231,0.164,0.001,0.001,16896.0,5578.0,1.0
"beta_sin[Gallo, Joey]",-0.129,0.1,-0.312,0.057,0.001,0.001,14098.0,5522.0,1.0
"beta_sin[Moss, Brandon]",-0.103,0.152,-0.392,0.181,0.001,0.002,15273.0,5346.0,1.0
"beta_sin[Martínez, José A.]",-0.317,0.114,-0.531,-0.103,0.001,0.002,15685.0,5853.0,1.0
"beta_sin[Valaika, Pat]",-0.117,0.153,-0.396,0.177,0.001,0.002,20855.0,5472.0,1.0
"beta_sin[Frazier, Adam]",-0.088,0.122,-0.316,0.14,0.001,0.002,16929.0,5183.0,1.0
"beta_sin[Cespedes, Yoenis]",-0.083,0.119,-0.305,0.141,0.001,0.002,16445.0,5646.0,1.0
"beta_sin[Rodríguez, Sean]",-0.048,0.142,-0.306,0.221,0.001,0.002,16674.0,5748.0,1.0
"beta_sin[Florimón, Pedro]",-0.09,0.152,-0.38,0.197,0.001,0.002,16920.0,5175.0,1.0
"beta_sin[Gentry, Craig]",-0.097,0.13,-0.351,0.143,0.001,0.002,16465.0,5467.0,1.0
"beta_sin[Smith, Seth]",-0.03,0.13,-0.268,0.224,0.001,0.002,15972.0,5586.0,1.0
"beta_sin[Santana, Danny]",-0.125,0.121,-0.357,0.099,0.001,0.002,15157.0,5400.0,1.0
"beta_sin[Conforto, Michael]",-0.005,0.078,-0.148,0.141,0.001,0.001,15219.0,5570.0,1.0
"beta_sin[Amarista, Alexi]",-0.116,0.153,-0.408,0.167,0.001,0.002,17736.0,5916.0,1.0
"beta_sin[Tomlinson, Kelby]",-0.106,0.158,-0.387,0.21,0.001,0.002,17513.0,5131.0,1.0
"beta_sin[Taylor, Chris]",-0.044,0.104,-0.241,0.144,0.001,0.001,16236.0,5050.0,1.0
"beta_sin[Descalso, Daniel]",-0.112,0.149,-0.387,0.167,0.001,0.002,17341.0,5432.0,1.0
"beta_sin[Gennett, Scooter]",-0.14,0.145,-0.419,0.131,0.001,0.002,17928.0,6050.0,1.0
"beta_sin[Stevenson, Andrew]",-0.13,0.142,-0.388,0.144,0.001,0.002,20328.0,5486.0,1.0
"beta_sin[Brantley, Michael]",0.041,0.089,-0.128,0.2,0.001,0.001,15842.0,6410.0,1.0
"beta_sin[Perkins, Cameron]",-0.191,0.145,-0.458,0.081,0.001,0.002,17761.0,5587.0,1.0
"beta_sin[Robinson, Shane]",-0.193,0.143,-0.462,0.08,0.001,0.002,17564.0,5784.0,1.0
"beta_sin[Contreras, Willson]",-0.139,0.151,-0.413,0.161,0.001,0.002,16528.0,5006.0,1.0
"beta_sin[Williams, Nick]",0.045,0.106,-0.158,0.243,0.001,0.001,17934.0,5859.0,1.0
"beta_sin[Pinder, Chad]",-0.02,0.112,-0.239,0.187,0.001,0.001,14871.0,5564.0,1.0
"beta_sin[Beltrán, Carlos]",-0.096,0.15,-0.378,0.193,0.001,0.002,17627.0,5618.0,1.0
"beta_sin[Goodwin, Brian]",0.034,0.093,-0.136,0.213,0.001,0.001,12314.0,5803.0,1.0
"beta_sin[Difo, Wilmer]",-0.141,0.154,-0.444,0.134,0.001,0.002,15768.0,5673.0,1.0
"beta_sin[Alcántara, Arismendy]",-0.066,0.149,-0.34,0.215,0.001,0.002,16500.0,5448.0,1.0
"beta_sin[Heisey, Chris]",-0.079,0.146,-0.351,0.199,0.001,0.002,15583.0,5008.0,1.0
"beta_sin[Cordero, Franchy]",-0.324,0.131,-0.573,-0.081,0.001,0.002,13063.0,5020.0,1.0
"beta_sin[Thompson, Trayce]",-0.076,0.127,-0.317,0.157,0.001,0.002,15737.0,5865.0,1.0
"beta_sin[Raburn, Ryan]",-0.054,0.147,-0.329,0.217,0.001,0.002,15885.0,6000.0,1.0
"beta_sin[Peterson, Shane]",-0.118,0.146,-0.397,0.149,0.001,0.002,16167.0,4886.0,1.0
"beta_sin[Grossman, Robbie]",0.003,0.095,-0.179,0.179,0.001,0.001,14634.0,5951.0,1.0
"beta_sin[Jaso, John]",-0.065,0.135,-0.319,0.191,0.001,0.002,15917.0,5267.0,1.0
"beta_sin[Córdoba, Allen]",-0.148,0.146,-0.426,0.123,0.001,0.002,18714.0,5419.0,1.0
"beta_sin[Merrifield, Whit]",-0.072,0.106,-0.267,0.13,0.001,0.001,19672.0,6322.0,1.0
"beta_sin[Soler, Jorge]",-0.235,0.111,-0.454,-0.03,0.001,0.001,13793.0,5329.0,1.0
"beta_sin[Harrison, Josh]",-0.088,0.144,-0.362,0.179,0.001,0.002,15775.0,5773.0,1.0
"beta_sin[Young Jr., Eric]",-0.104,0.126,-0.336,0.13,0.001,0.002,14811.0,6216.0,1.0
"beta_sin[Rivera, T.J.]",-0.116,0.151,-0.401,0.165,0.001,0.002,17634.0,5894.0,1.0
"beta_sin[Osuna, José]",-0.143,0.129,-0.389,0.097,0.001,0.002,17247.0,5599.0,1.0
"beta_sin[den Dekker, Matthew]",-0.127,0.15,-0.4,0.163,0.001,0.002,16194.0,4926.0,1.0
"beta_sin[Jones, Ryder]",-0.111,0.157,-0.392,0.2,0.001,0.002,17009.0,5954.0,1.0
"beta_sin[Refsnyder, Rob]",-0.107,0.141,-0.357,0.168,0.001,0.002,15550.0,5467.0,1.0
"beta_sin[Smith Jr., Dwight]",0.018,0.11,-0.191,0.22,0.001,0.001,18446.0,5366.0,1.0
"beta_sin[Robertson, Daniel]",-0.054,0.142,-0.318,0.213,0.001,0.002,16341.0,5486.0,1.0
"beta_sin[Franklin, Nick]",-0.145,0.148,-0.424,0.13,0.001,0.002,15721.0,4933.0,1.0
"beta_sin[Gutierrez, Franklin]",-0.078,0.154,-0.376,0.2,0.001,0.002,15196.0,5178.0,1.0
"beta_sin[Brinson, Lewis]",-0.177,0.096,-0.363,-0.0,0.001,0.001,18294.0,5510.0,1.0
"beta_sin[Vogt, Stephen]",-0.116,0.149,-0.396,0.164,0.001,0.002,17242.0,5755.0,1.0
"beta_sin[Belt, Brandon]",-0.06,0.139,-0.316,0.205,0.001,0.002,16508.0,6253.0,1.0
"beta_sin[González, Erik]",-0.064,0.149,-0.338,0.212,0.001,0.002,14465.0,5873.0,1.0
"beta_sin[Brugman, Jaycob]",-0.12,0.131,-0.371,0.12,0.001,0.002,15590.0,5510.0,1.0
"beta_sin[Kelly, Ty]",-0.11,0.147,-0.392,0.154,0.001,0.002,16468.0,5678.0,1.0
"beta_sin[Gyorko, Jedd]",-0.105,0.152,-0.39,0.185,0.001,0.002,16864.0,5627.0,1.0
"beta_sin[Hazelbaker, Jeremy]",-0.135,0.145,-0.416,0.124,0.001,0.002,17195.0,6419.0,1.0
"beta_sin[Rasmus, Colby]",-0.061,0.133,-0.309,0.187,0.001,0.002,15584.0,6216.0,1.0
"beta_sin[Camargo, Johan]",-0.102,0.147,-0.378,0.183,0.001,0.002,16742.0,5655.0,1.0
"beta_sin[Calixte, Orlando]",-0.073,0.15,-0.348,0.211,0.001,0.002,14925.0,5261.0,1.0
"beta_sin[Barney, Darwin]",-0.103,0.154,-0.394,0.184,0.001,0.002,15984.0,5470.0,1.0
"beta_sin[Coghlan, Chris]",-0.107,0.155,-0.385,0.193,0.001,0.002,15081.0,5002.0,1.0
"beta_sin[Powell, Boog]",-0.098,0.136,-0.358,0.156,0.001,0.002,18170.0,6024.0,1.0
"beta_sin[Martinez, Michael]",-0.106,0.151,-0.382,0.185,0.001,0.002,17355.0,5547.0,1.0
"beta_sin[Eibner, Brett]",-0.094,0.152,-0.387,0.189,0.001,0.002,16423.0,5333.0,1.0
"beta_sin[Tomás, Yasmany]",-0.148,0.144,-0.423,0.117,0.001,0.002,16296.0,5987.0,1.0
"beta_sin[Núñez, Eduardo]",-0.07,0.14,-0.344,0.177,0.001,0.002,14448.0,5328.0,1.0
"beta_sin[Owings, Chris]",-0.138,0.125,-0.371,0.1,0.001,0.002,18416.0,5310.0,1.0
"beta_sin[Marte, Jefry]",-0.112,0.15,-0.389,0.174,0.001,0.002,15799.0,5674.0,1.0
"beta_sin[Ortiz, Danny]",-0.115,0.153,-0.403,0.173,0.001,0.002,16027.0,5231.0,1.0
