,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_dist[Rooker, Brent]",1.886,0.266,1.377,2.375,0.002,0.003,19756.0,6402.0,1.0
"beta_dist[Haggerty, Sam]",1.639,0.254,1.157,2.106,0.002,0.004,14107.0,5640.0,1.0
"beta_dist[Harrison, Josh]",1.781,0.293,1.201,2.301,0.002,0.004,18109.0,5787.0,1.0
"beta_dist[Dozier, Hunter]",1.815,0.221,1.376,2.209,0.002,0.003,13398.0,6653.0,1.0
"beta_dist[Payton, Mark]",1.849,0.301,1.288,2.429,0.002,0.005,15464.0,4746.0,1.0
"beta_dist[Mathias, Mark]",1.843,0.307,1.244,2.403,0.002,0.004,17297.0,5833.0,1.0
"beta_dist[Pillar, Kevin]",1.709,0.193,1.359,2.087,0.002,0.002,12674.0,6677.0,1.0
"beta_dist[Pache, Cristian]",1.607,0.227,1.184,2.039,0.002,0.002,13396.0,6491.0,1.0
"beta_dist[Valaika, Pat]",1.855,0.301,1.277,2.418,0.002,0.004,18558.0,5443.0,1.0
"beta_dist[Zimmer, Bradley]",1.774,0.234,1.356,2.23,0.002,0.003,13065.0,6303.0,1.0
"beta_dist[González, Luis]",1.741,0.237,1.309,2.197,0.002,0.003,17708.0,5815.0,1.0
"beta_dist[Mateo, Jorge]",1.824,0.3,1.257,2.384,0.002,0.004,17465.0,5539.0,1.0
"beta_dist[Velazquez, Andrew]",1.678,0.314,1.082,2.275,0.002,0.004,18336.0,5858.0,1.0
"beta_dist[Refsnyder, Rob]",1.694,0.259,1.195,2.162,0.002,0.003,14151.0,5953.0,1.0
"beta_dist[Mullins, Cedric]",1.494,0.178,1.151,1.817,0.002,0.002,13897.0,7108.0,1.0
"beta_dist[Almonte, Abraham]",1.929,0.253,1.47,2.423,0.002,0.003,14925.0,6061.0,1.0
"beta_dist[Mejia, Erick]",1.798,0.305,1.223,2.377,0.002,0.004,18853.0,5716.0,1.0
"beta_dist[Johnson, Daniel]",1.799,0.274,1.292,2.318,0.002,0.003,20091.0,6286.0,1.0
"beta_dist[Evans, Phillip]",1.859,0.278,1.339,2.39,0.002,0.004,18134.0,6408.0,1.0
"beta_dist[Marte, Starling]",1.686,0.172,1.371,2.019,0.002,0.002,11095.0,6939.0,1.0
"beta_dist[Cordero, Franchy]",2.082,0.236,1.649,2.536,0.002,0.003,16043.0,6829.0,1.0
"beta_dist[García, Adolis]",2.042,0.198,1.68,2.423,0.002,0.002,12775.0,6090.0,1.0
"beta_dist[Reyes, Franmil]",1.742,0.231,1.317,2.188,0.002,0.003,13707.0,5920.0,1.0
"beta_dist[McCarthy, Joe]",1.82,0.313,1.221,2.4,0.002,0.004,21405.0,5226.0,1.0
"beta_dist[Bonifácio, Emilio]",1.866,0.304,1.307,2.445,0.002,0.004,18160.0,5895.0,1.0
"beta_dist[Hoerner, Nico]",1.875,0.313,1.293,2.467,0.002,0.004,18446.0,5602.0,1.0
"beta_dist[Marisnick, Jake]",1.606,0.223,1.19,2.022,0.002,0.003,12781.0,6108.0,1.0
"beta_dist[Schrock, Max]",1.773,0.289,1.232,2.32,0.002,0.004,13712.0,6107.0,1.0
"beta_dist[Ramos, Henry]",1.745,0.302,1.181,2.318,0.002,0.004,16062.0,5886.0,1.0
"beta_dist[Haase, Eric]",2.011,0.297,1.431,2.558,0.002,0.004,17650.0,6322.0,1.0
"beta_dist[Miller, Brian]",1.833,0.309,1.251,2.414,0.002,0.004,16741.0,5712.0,1.0
"beta_dist[Gordon, Nick]",1.819,0.233,1.387,2.259,0.002,0.003,14801.0,6290.0,1.0
"beta_dist[Isbel, Kyle]",1.698,0.237,1.26,2.148,0.002,0.003,15853.0,6086.0,1.0
"beta_dist[Deichmann, Greg]",1.762,0.308,1.175,2.337,0.002,0.004,21250.0,5143.0,1.0
"beta_dist[Nevin, Tyler]",1.895,0.3,1.343,2.471,0.002,0.004,16207.0,5497.0,1.0
"beta_dist[Bell, Josh]",1.791,0.309,1.199,2.366,0.002,0.004,19492.0,5306.0,1.0
"beta_dist[McKenna, Ryan]",2.441,0.239,1.989,2.883,0.002,0.003,11299.0,6188.0,1.0
"beta_dist[Peters, DJ]",1.927,0.257,1.455,2.413,0.002,0.003,17418.0,5733.0,1.0
"beta_dist[Castro, Willi]",1.976,0.238,1.501,2.402,0.002,0.003,14075.0,5780.0,1.0
"beta_dist[Lagares, Juan]",1.692,0.212,1.294,2.085,0.002,0.002,14218.0,6895.0,1.0
"beta_dist[Hernandez, Yadiel]",2.096,0.225,1.666,2.511,0.002,0.002,13402.0,6482.0,1.0
"beta_dist[Friedl, TJ]",1.595,0.247,1.129,2.059,0.002,0.003,15620.0,6436.0,1.0
"beta_dist[Herrera, Odúbel]",1.68,0.198,1.331,2.077,0.002,0.002,11491.0,6937.0,1.0
"beta_dist[Stephenson, Tyler]",1.941,0.31,1.374,2.554,0.002,0.004,15784.0,5542.0,1.0
"beta_dist[Rojas, Jose]",2.133,0.28,1.59,2.637,0.002,0.004,15811.0,5902.0,1.0
"beta_dist[McCormick, Chas]",2.163,0.224,1.762,2.607,0.002,0.002,13748.0,6884.0,1.0
"beta_dist[Nootbaar, Lars]",1.764,0.24,1.309,2.219,0.002,0.003,16616.0,6299.0,1.0
"beta_dist[Wisdom, Patrick]",1.754,0.285,1.217,2.287,0.002,0.004,15889.0,5047.0,1.0
"beta_dist[Hamilton, Billy]",1.539,0.224,1.136,1.974,0.002,0.002,12227.0,6492.0,1.0
"beta_dist[DeShields, Delino]",1.56,0.231,1.119,1.989,0.002,0.003,13747.0,6252.0,1.0
"beta_dist[Baddoo, Akil]",1.872,0.208,1.485,2.264,0.002,0.002,13807.0,6392.0,1.0
"beta_dist[Wong, Kean]",2.105,0.273,1.603,2.63,0.002,0.004,16282.0,5448.0,1.0
"beta_dist[Meyers, Jake]",1.898,0.241,1.437,2.343,0.002,0.003,15622.0,6201.0,1.0
"beta_dist[Lux, Gavin]",2.091,0.273,1.563,2.583,0.002,0.003,14069.0,6368.0,1.0
"beta_dist[Vilade, Ryan]",1.943,0.312,1.358,2.521,0.002,0.005,16257.0,4725.0,1.0
"beta_dist[Cameron, Daz]",2.293,0.22,1.891,2.718,0.002,0.002,13380.0,6565.0,1.0
"beta_dist[Bolt, Skye]",1.889,0.267,1.356,2.367,0.002,0.003,15820.0,5599.0,1.0
"beta_dist[Siri, Jose]",1.636,0.251,1.182,2.124,0.002,0.003,14099.0,6676.0,1.0
"beta_dist[Vierling, Matt]",1.715,0.245,1.233,2.157,0.002,0.003,16009.0,6238.0,1.0
"beta_dist[Rivas III, Alfonso]",1.842,0.309,1.243,2.409,0.002,0.004,19227.0,5486.0,1.0
"beta_dist[De La Cruz, Bryan]",1.922,0.234,1.493,2.372,0.002,0.003,14493.0,6016.0,1.0
"beta_dist[Gonzalez, Romy]",1.825,0.315,1.217,2.399,0.002,0.005,19319.0,4473.0,1.0
"beta_dist[Sheets, Gavin]",1.927,0.239,1.456,2.353,0.002,0.003,15832.0,6147.0,1.0
"beta_dist[Adell, Jo]",2.074,0.226,1.647,2.492,0.002,0.003,15741.0,5959.0,1.0
"beta_dist[Lowe, Josh]",1.763,0.265,1.291,2.27,0.002,0.003,16527.0,6058.0,1.0
"beta_dist[Vaughn, Andrew]",1.412,0.228,0.976,1.829,0.002,0.003,16805.0,6404.0,1.0
"beta_dist[Ruiz, Rio]",1.835,0.315,1.252,2.434,0.002,0.004,19486.0,5520.0,1.0
"beta_dist[Alfaro, Jorge]",1.926,0.29,1.387,2.473,0.002,0.004,17802.0,6184.0,1.0
"beta_dist[Fairchild, Stuart]",1.763,0.292,1.195,2.286,0.002,0.004,16518.0,5748.0,1.0
"beta_dist[Arcia, Orlando]",2.145,0.232,1.697,2.57,0.002,0.003,11219.0,6309.0,1.0
"beta_dist[Thomas, Lane]",1.938,0.218,1.537,2.339,0.002,0.002,14031.0,6464.0,1.0
"beta_dist[Smith, Kevin]",1.865,0.309,1.298,2.467,0.002,0.004,16533.0,5500.0,1.0
"beta_dist[Lamb, Jake]",1.664,0.296,1.113,2.212,0.002,0.004,17298.0,5438.0,1.0
"beta_dist[Jones, Taylor]",1.95,0.306,1.368,2.52,0.002,0.004,17997.0,5570.0,1.0
"beta_dist[Ibáñez, Andy]",1.842,0.317,1.224,2.421,0.002,0.004,18005.0,4814.0,1.0
"beta_dist[Larnach, Trevor]",1.842,0.245,1.399,2.33,0.002,0.003,17321.0,5825.0,1.0
"beta_dist[Park, Hoy]",1.761,0.303,1.209,2.346,0.002,0.004,16983.0,5345.0,1.0
"beta_dist[Robson, Jacob]",1.833,0.312,1.275,2.448,0.002,0.004,17312.0,5502.0,1.0
"beta_dist[McKinstry, Zach]",2.099,0.274,1.576,2.605,0.002,0.004,14629.0,6305.0,1.0
"beta_dist[Williams, Luke]",1.809,0.293,1.277,2.373,0.002,0.004,17049.0,5995.0,1.0
"beta_dist[Duran, Jarren]",1.655,0.249,1.184,2.119,0.002,0.003,15315.0,5561.0,1.0
"beta_dist[Fargas, Johneshwy]",1.843,0.312,1.272,2.448,0.002,0.005,17648.0,4844.0,1.0
"beta_dist[Bradley Jr., Jackie]",1.377,0.179,1.027,1.704,0.002,0.002,11471.0,7065.0,1.0
"beta_dist[Raley, Luke]",1.97,0.275,1.466,2.494,0.002,0.003,16318.0,5309.0,1.0
"beta_dist[LaMarre, Ryan]",1.84,0.308,1.284,2.451,0.002,0.004,16926.0,5048.0,1.0
"beta_dist[Thomas, Dillon]",1.7,0.309,1.106,2.258,0.002,0.004,15919.0,5643.0,1.0
"beta_dist[Reks, Zach]",1.806,0.289,1.276,2.367,0.002,0.004,18027.0,5624.0,1.0
"beta_dist[Sánchez, Jesús]",1.751,0.219,1.34,2.164,0.002,0.002,14222.0,6412.0,1.0
"beta_dist[Wilson, Jacob]",1.832,0.312,1.261,2.43,0.002,0.004,18382.0,5204.0,1.0
"beta_dist[Clement, Ernie]",1.943,0.293,1.418,2.524,0.002,0.004,18544.0,5574.0,1.0
"beta_dist[Jankowski, Travis]",1.684,0.272,1.158,2.185,0.002,0.004,14344.0,5524.0,1.0
"beta_dist[Vosler, Jason]",1.763,0.312,1.199,2.363,0.002,0.004,16457.0,5497.0,1.0
"beta_dist[Kirilloff, Alex]",1.551,0.263,1.045,2.035,0.002,0.003,15110.0,6182.0,1.0
"beta_dist[Davis, Jaylin]",1.954,0.286,1.404,2.493,0.002,0.004,15604.0,5376.0,1.0
"beta_dist[Tom, Ka'ai]",1.744,0.291,1.195,2.291,0.002,0.004,16051.0,5248.0,1.0
"beta_dist[O'Hearn, Ryan]",1.87,0.28,1.334,2.389,0.002,0.004,16080.0,6206.0,1.0
"beta_dist[Walton, Donovan]",1.87,0.312,1.311,2.493,0.002,0.004,19351.0,5540.0,1.0
"beta_dist[Trammell, Taylor]",1.655,0.254,1.167,2.127,0.002,0.003,17149.0,6054.0,1.0
"beta_dist[Blankenhorn, Travis]",1.831,0.316,1.237,2.429,0.002,0.005,17325.0,5300.0,1.0
"beta_dist[Marcano, Tucupita]",1.971,0.277,1.437,2.483,0.002,0.004,17193.0,5809.0,1.0
"beta_dist[Hiura, Keston]",1.853,0.316,1.271,2.453,0.002,0.004,16294.0,5629.0,1.0
"beta_dist[Kelenic, Jarred]",2.0,0.218,1.59,2.402,0.002,0.002,14202.0,7059.0,1.0
"beta_dist[Quinn, Roman]",1.698,0.245,1.232,2.151,0.002,0.003,15695.0,6105.0,1.0
"beta_dist[Williams, Justin]",1.887,0.276,1.387,2.426,0.002,0.003,16869.0,5996.0,1.0
"beta_dist[Barrera, Luis]",1.84,0.287,1.323,2.393,0.002,0.003,16952.0,5862.0,1.0
"beta_dist[Hager, Jake]",1.882,0.313,1.279,2.466,0.002,0.004,17480.0,5264.0,1.0
"beta_dist[Duffy, Matt]",1.846,0.313,1.293,2.469,0.002,0.004,17703.0,6280.0,1.0
"beta_dist[Neuse, Sheldon]",1.845,0.311,1.255,2.425,0.002,0.004,19169.0,5647.0,1.0
"beta_dist[Mathisen, Wyatt]",1.87,0.313,1.295,2.457,0.002,0.004,15986.0,5658.0,1.0
"beta_dist[Ohtani, Shohei]",1.836,0.318,1.242,2.446,0.002,0.004,20262.0,5410.0,1.0
"beta_dist[Bemboom, Anthony]",1.831,0.316,1.232,2.431,0.002,0.004,16219.0,5250.0,1.0
"beta_dist[Jones, JaCoby]",2.141,0.203,1.746,2.504,0.002,0.002,11461.0,6200.0,1.0
"beta_dist[Palacios, Joshua]",1.97,0.277,1.436,2.476,0.002,0.003,14863.0,5709.0,1.0
"beta_dist[Young, Andrew]",1.931,0.317,1.342,2.533,0.002,0.005,17659.0,5109.0,1.0
"beta_dist[Musgrove, Joe]",1.827,0.313,1.213,2.392,0.002,0.004,17936.0,4887.0,1.0
"beta_dist[Blandino, Alex]",1.834,0.309,1.218,2.403,0.002,0.004,16492.0,4769.0,1.0
"beta_dist[Farmer, Kyle]",1.837,0.31,1.228,2.393,0.002,0.005,19600.0,5327.0,1.0
"beta_dist[Almora Jr., Albert]",1.663,0.217,1.254,2.075,0.002,0.003,16585.0,5763.0,1.0
"beta_dist[Inciarte, Ender]",2.249,0.187,1.9,2.597,0.002,0.002,10389.0,7341.0,1.0
"beta_dist[Azócar, José]",1.87,0.257,1.382,2.344,0.002,0.003,16114.0,5382.0,1.0
"beta_dist[Thompson, Trayce]",2.082,0.249,1.624,2.562,0.002,0.003,16312.0,5474.0,1.0
"beta_dist[Kwan, Steven]",1.849,0.216,1.443,2.25,0.002,0.002,14832.0,5812.0,1.0
"beta_dist[Cabrera, Oswaldo]",1.773,0.274,1.222,2.267,0.002,0.004,20695.0,6004.0,1.0
"beta_dist[Hicks, Aaron]",1.84,0.202,1.463,2.23,0.002,0.002,13311.0,6449.0,1.0
"beta_dist[Velázquez, Nelson]",1.872,0.278,1.353,2.391,0.002,0.004,16219.0,5620.0,1.0
"beta_dist[Brennan, Will]",1.816,0.305,1.273,2.423,0.002,0.004,21054.0,5486.0,1.0
"beta_dist[Hensley, David]",1.831,0.312,1.252,2.415,0.003,0.004,15194.0,5949.0,1.0
"beta_dist[Vargas, Miguel]",1.744,0.317,1.159,2.337,0.002,0.004,18055.0,5502.0,1.0
"beta_dist[Bouchard, Sean]",1.711,0.291,1.165,2.249,0.002,0.004,19098.0,6399.0,1.0
"beta_dist[Vavra, Terrin]",1.81,0.317,1.235,2.399,0.002,0.004,17553.0,5549.0,1.0
"beta_dist[Smith, Josh]",1.902,0.287,1.367,2.44,0.002,0.004,16753.0,5478.0,1.0
"beta_dist[Bleday, JJ]",1.811,0.268,1.32,2.312,0.002,0.003,18754.0,6318.0,1.0
"beta_dist[Carroll, Corbin]",1.707,0.292,1.144,2.238,0.002,0.004,16635.0,5797.0,1.0
"beta_dist[Waters, Drew]",1.515,0.274,0.984,2.019,0.002,0.003,16743.0,6108.0,1.0
"beta_dist[Burdick, Peyton]",2.039,0.283,1.504,2.58,0.002,0.004,16305.0,5795.0,1.0
"beta_dist[Hernández, César]",1.896,0.3,1.32,2.434,0.002,0.004,19088.0,5919.0,1.0
"beta_dist[Thompson, Bubba]",2.223,0.267,1.727,2.722,0.002,0.003,14914.0,6348.0,1.0
"beta_dist[Suwinski, Jack]",1.835,0.245,1.374,2.296,0.002,0.003,14928.0,6089.0,1.0
"beta_dist[Melendez, MJ]",1.891,0.278,1.364,2.413,0.002,0.003,18035.0,6484.0,1.0
"beta_dist[Call, Alex]",2.254,0.218,1.854,2.664,0.002,0.003,13735.0,6467.0,1.0
"beta_dist[Contreras, Mark]",1.793,0.282,1.262,2.318,0.002,0.004,17925.0,5606.0,1.0
"beta_dist[Calhoun, Kole]",2.173,0.185,1.809,2.503,0.002,0.002,13104.0,6212.0,1.0
"beta_dist[Bae, Ji Hwan]",1.848,0.319,1.259,2.452,0.002,0.004,17837.0,5393.0,1.0
"beta_dist[Yepez, Juan]",1.662,0.276,1.141,2.174,0.002,0.004,18855.0,5203.0,1.0
"beta_dist[Stowers, Kyle]",1.807,0.277,1.296,2.332,0.002,0.004,15475.0,5760.0,1.0
"beta_dist[Dubón, Mauricio]",1.727,0.235,1.288,2.156,0.002,0.003,14214.0,6514.0,1.0
"beta_dist[Garrett, Stone]",1.676,0.296,1.129,2.239,0.002,0.004,16280.0,5726.0,1.0
"beta_dist[Lopez, Alejo]",1.816,0.307,1.222,2.381,0.002,0.004,17698.0,5261.0,1.0
"beta_dist[McCarthy, Jake]",2.024,0.24,1.586,2.481,0.002,0.003,14180.0,6356.0,1.0
"beta_dist[Encarnacion, Jerar]",1.706,0.291,1.152,2.239,0.002,0.004,15575.0,5546.0,1.0
"beta_dist[Palacios, Richie]",1.888,0.276,1.382,2.426,0.002,0.003,17363.0,5646.0,1.0
"beta_dist[Garcia, Dérmis]",1.946,0.301,1.376,2.511,0.002,0.004,15317.0,5373.0,1.0
"beta_dist[Donovan, Brendan]",1.958,0.287,1.428,2.497,0.002,0.004,17216.0,6257.0,1.0
"beta_dist[Thomas, Cody]",1.697,0.299,1.139,2.253,0.002,0.004,18014.0,5452.0,1.0
"beta_dist[Benson, Will]",1.847,0.287,1.317,2.403,0.002,0.004,18176.0,5544.0,1.0
"beta_dist[Burleson, Alec]",1.849,0.292,1.31,2.404,0.002,0.004,16562.0,5627.0,1.0
"beta_dist[Carpenter, Kerry]",1.819,0.307,1.254,2.388,0.002,0.004,16015.0,5534.0,1.0
"beta_dist[Eaton, Nate]",1.558,0.289,1.023,2.113,0.002,0.004,14785.0,5095.0,1.0
"beta_dist[Florial, Estevan]",1.827,0.289,1.299,2.361,0.002,0.004,19673.0,5994.0,1.0
"beta_dist[Morel, Christopher]",1.578,0.277,1.061,2.097,0.002,0.003,16316.0,6354.0,1.0
"beta_dist[Anderson, Brian]",1.6,0.251,1.117,2.059,0.002,0.003,15071.0,5966.0,1.0
"beta_dist[Johnson, Bryce]",1.829,0.304,1.252,2.402,0.002,0.004,17757.0,5439.0,1.0
"beta_dist[Ruiz, Esteury]",1.849,0.296,1.268,2.382,0.002,0.004,20399.0,5715.0,1.0
"beta_dist[Aguilar, Ryan]",1.829,0.308,1.218,2.376,0.002,0.004,16000.0,5516.0,1.0
"beta_dist[Stevenson, Cal]",1.512,0.27,1.014,2.03,0.002,0.003,14776.0,5973.0,1.0
"beta_dist[Maton, Nick]",1.82,0.294,1.282,2.397,0.002,0.004,16910.0,5985.0,1.0
"beta_dist[Sosa, Edmundo]",1.835,0.324,1.218,2.437,0.002,0.005,18761.0,5123.0,1.0
"beta_dist[Bernard, Wynton]",1.665,0.29,1.116,2.212,0.002,0.004,18683.0,5560.0,1.0
"beta_dist[Celestino, Gilberto]",1.585,0.233,1.126,2.005,0.002,0.003,14589.0,7083.0,1.0
"beta_dist[Pratto, Nick]",1.891,0.307,1.302,2.458,0.002,0.004,16418.0,5568.0,1.0
"beta_dist[Piscotty, Stephen]",1.703,0.211,1.294,2.084,0.002,0.002,15011.0,5954.0,1.0
"beta_dist[Hernandez, Elier]",1.88,0.306,1.295,2.445,0.002,0.004,15968.0,5193.0,1.0
"beta_dist[Lewis, Kyle]",1.57,0.234,1.111,1.995,0.002,0.003,13487.0,6411.0,1.0
"beta_dist[Outman, James]",1.809,0.312,1.24,2.404,0.002,0.004,19658.0,5699.0,1.0
"beta_dist[Meneses, Joey]",1.667,0.288,1.133,2.201,0.002,0.004,18678.0,5374.0,1.0
"beta_dist[Reynolds, Matt]",1.785,0.306,1.189,2.344,0.002,0.004,18769.0,5592.0,1.0
"beta_dist[Madris, Bligh]",1.834,0.277,1.333,2.367,0.002,0.004,16374.0,5436.0,1.0
"beta_dist[Marsh, Brandon]",1.733,0.217,1.34,2.163,0.002,0.003,14276.0,5979.0,1.0
"beta_dist[Mercedes, Yermín]",1.829,0.307,1.254,2.4,0.002,0.004,15849.0,5457.0,1.0
"beta_dist[Soler, Jorge]",2.148,0.213,1.761,2.568,0.002,0.002,12962.0,6409.0,1.0
"beta_dist[Carpenter, Matt]",1.9,0.306,1.318,2.46,0.002,0.004,17542.0,5765.0,1.0
"beta_dist[Clemens, Kody]",1.771,0.31,1.179,2.361,0.002,0.004,19932.0,5115.0,1.0
"beta_dist[Harrison, Monte]",1.872,0.289,1.333,2.411,0.002,0.004,19752.0,5633.0,1.0
"beta_dist[Hummel, Cooper]",1.96,0.283,1.411,2.463,0.002,0.004,17114.0,5620.0,1.0
"beta_dist[Mazara, Nomar]",1.785,0.213,1.37,2.169,0.002,0.003,13931.0,6359.0,1.0
"beta_dist[Batten, Matthew]",1.846,0.317,1.224,2.424,0.002,0.004,17658.0,5466.0,1.0
"beta_dist[Alvarez, Eddy]",1.784,0.309,1.189,2.343,0.002,0.004,16737.0,5879.0,1.0
"beta_dist[Smith-Njigba, Canaan]",1.707,0.312,1.097,2.266,0.002,0.005,18756.0,4880.0,1.0
"beta_dist[Ramos, Heliot]",1.951,0.305,1.392,2.54,0.002,0.004,15511.0,5869.0,1.0
"beta_dist[Swaggerty, Travis]",1.833,0.314,1.272,2.437,0.002,0.004,18461.0,5646.0,1.0
"beta_dist[Walker, Steele]",2.002,0.311,1.411,2.583,0.002,0.005,17829.0,5619.0,1.0
"beta_dist[Plummer, Nick]",1.957,0.304,1.415,2.56,0.002,0.004,18550.0,5087.0,1.0
"beta_dist[Contreras, William]",1.818,0.307,1.233,2.391,0.002,0.004,15969.0,5849.0,1.0
"beta_dist[Mayfield, Jack]",1.799,0.309,1.216,2.381,0.002,0.004,19032.0,5216.0,1.0
"beta_dist[Walsh, Jared]",1.93,0.296,1.353,2.457,0.002,0.004,18244.0,5557.0,1.0
"beta_dist[Krizan, Jason]",1.825,0.311,1.26,2.432,0.002,0.004,17139.0,5401.0,1.0
"beta_dist[Mendick, Danny]",1.918,0.314,1.331,2.508,0.002,0.004,17523.0,6149.0,1.0
"beta_dist[Cruz, Oneil]",1.839,0.315,1.27,2.438,0.002,0.004,17754.0,5763.0,1.0
"beta_dist[Capel, Conner]",1.643,0.29,1.098,2.18,0.002,0.004,17679.0,5786.0,1.0
"beta_dist[Robles, Victor]",1.392,0.173,1.062,1.708,0.002,0.002,10961.0,6894.0,1.0
"beta_dist[Bader, Harrison]",1.725,0.181,1.391,2.065,0.002,0.002,12827.0,6706.0,1.0
"beta_dist[Springer, George]",1.818,0.205,1.44,2.204,0.002,0.002,13116.0,6770.0,1.0
"beta_dist[Fowler, Dexter]",1.85,0.221,1.421,2.25,0.002,0.003,15253.0,6246.0,1.0
"beta_dist[Kiermaier, Kevin]",1.82,0.19,1.478,2.18,0.002,0.002,12493.0,6386.0,1.0
"beta_dist[Bellinger, Cody]",1.801,0.182,1.46,2.146,0.002,0.002,13287.0,5972.0,1.0
"beta_dist[Kepler, Max]",1.541,0.175,1.216,1.87,0.002,0.002,13206.0,6915.0,1.0
"beta_dist[Cain, Lorenzo]",1.643,0.223,1.228,2.059,0.002,0.003,13836.0,6004.0,1.0
"beta_dist[Laureano, Ramón]",1.623,0.183,1.282,1.97,0.002,0.002,12424.0,6261.0,1.0
"beta_dist[Heyward, Jason]",1.753,0.193,1.39,2.117,0.002,0.002,14335.0,5969.0,1.0
"beta_dist[Grichuk, Randal]",1.59,0.172,1.277,1.923,0.002,0.002,12961.0,6790.0,1.0
"beta_dist[García, Avisaíl]",1.971,0.177,1.643,2.309,0.002,0.002,12021.0,7089.0,1.0
"beta_dist[Marte, Ketel]",1.942,0.219,1.534,2.359,0.002,0.002,13847.0,6354.0,1.0
"beta_dist[Trout, Mike]",1.721,0.199,1.349,2.084,0.002,0.002,14427.0,6547.0,1.0
"beta_dist[Betts, Mookie]",1.925,0.175,1.612,2.268,0.002,0.002,13012.0,7095.0,1.0
"beta_dist[Buxton, Byron]",1.37,0.2,1.013,1.762,0.002,0.002,11657.0,6757.0,1.0
"beta_dist[Senzel, Nick]",1.371,0.197,1.009,1.758,0.002,0.002,12992.0,6756.0,1.0
"beta_dist[Conforto, Michael]",1.835,0.192,1.484,2.207,0.002,0.002,13816.0,6141.0,1.0
"beta_dist[Jones, Adam]",1.787,0.246,1.322,2.251,0.002,0.003,17416.0,6101.0,1.0
"beta_dist[Rivera, Yadiel]",1.865,0.317,1.261,2.454,0.002,0.005,22107.0,5838.0,1.0
"beta_dist[Martin, Leonys]",1.907,0.252,1.401,2.35,0.002,0.003,13666.0,6279.0,1.0
"beta_dist[Haniger, Mitch]",1.809,0.196,1.434,2.173,0.002,0.002,14222.0,6799.0,1.0
"beta_dist[Robinson, Drew]",1.838,0.316,1.224,2.411,0.002,0.005,17023.0,4762.0,1.0
"beta_dist[Mahtook, Mikie]",1.699,0.297,1.161,2.279,0.002,0.004,18846.0,5183.0,1.0
"beta_dist[Robert Jr., Luis]",1.858,0.214,1.483,2.293,0.002,0.002,13624.0,6465.0,1.0
"beta_dist[Taveras, Leody]",2.162,0.216,1.762,2.579,0.002,0.002,12808.0,6228.0,1.0
"beta_dist[Hill, Derek]",1.883,0.242,1.431,2.351,0.002,0.003,15172.0,6608.0,1.0
"beta_dist[Tucker, Cole]",1.525,0.285,0.979,2.055,0.002,0.004,15909.0,5168.0,1.0
"beta_dist[Torreyes, Ronald]",1.857,0.316,1.279,2.465,0.002,0.004,18571.0,5705.0,1.0
"beta_dist[Harper, Bryce]",1.568,0.176,1.235,1.898,0.002,0.002,13035.0,6400.0,1.0
"beta_dist[Whitefield, Aaron]",1.884,0.316,1.284,2.475,0.002,0.004,17374.0,5778.0,1.0
"beta_dist[Villar, Jonathan]",1.833,0.32,1.24,2.448,0.002,0.005,18469.0,5248.0,1.0
"beta_dist[Tatis Jr., Fernando]",1.692,0.3,1.16,2.27,0.002,0.004,20278.0,5740.0,1.0
"beta_dist[Barrero, José]",1.809,0.305,1.234,2.371,0.002,0.004,17497.0,5707.0,1.0
"beta_dist[Judge, Aaron]",2.023,0.19,1.668,2.39,0.002,0.002,13737.0,6780.0,1.0
"beta_dist[Bruján, Vidal]",1.903,0.304,1.31,2.451,0.002,0.004,18872.0,5130.0,1.0
"beta_dist[Andreoli, John]",1.773,0.311,1.203,2.353,0.002,0.004,16053.0,5755.0,1.0
"beta_dist[Difo, Wilmer]",1.966,0.307,1.377,2.528,0.002,0.005,17754.0,4956.0,1.0
"beta_dist[Fowler, Dustin]",2.176,0.293,1.653,2.758,0.002,0.004,15755.0,5432.0,1.0
"beta_dist[Hurst, Scott]",1.838,0.315,1.271,2.441,0.002,0.004,18111.0,6042.0,1.0
"beta_dist[Siani, Michael]",1.859,0.302,1.319,2.447,0.002,0.004,16365.0,5570.0,1.0
"beta_dist[DeLuzio, Ben]",1.797,0.306,1.238,2.386,0.002,0.004,21746.0,5685.0,1.0
"beta_dist[Greene, Riley]",1.959,0.241,1.511,2.414,0.002,0.003,14413.0,6397.0,1.0
"beta_dist[Rodríguez, Julio]",1.695,0.235,1.257,2.14,0.002,0.003,13743.0,6442.0,1.0
"beta_dist[Harris II, Michael]",1.637,0.243,1.174,2.09,0.002,0.003,15326.0,6137.0,1.0
"beta_dist[Mitchell, Garrett]",1.765,0.3,1.205,2.321,0.002,0.004,16634.0,5455.0,1.0
"beta_dist[Kreidler, Ryan]",1.833,0.303,1.236,2.381,0.002,0.004,16394.0,5849.0,1.0
"beta_dist[Thomas, Alek]",1.79,0.23,1.358,2.227,0.002,0.003,13871.0,6361.0,1.0
"beta_dist[Crook, Narciso]",1.788,0.312,1.239,2.402,0.002,0.004,17179.0,5626.0,1.0
"beta_dist[Lopez, Otto]",1.837,0.315,1.266,2.461,0.002,0.004,16752.0,5269.0,1.0
"beta_dist[Lee, Khalil]",1.806,0.308,1.222,2.389,0.002,0.004,17028.0,5554.0,1.0
